submission_id,RT,age,comments,item_version,correct_answer,education,gender,languages,question,response,timeSpent,trial_name,trial_number,trial_type,vignette,condition
178,7728,35,NA,9,FALSE,Graduated College,female,English,"The volcanoes of Germany, they do not threaten Leipzig.",FALSE,3.30256666666667,main_trials,19,main,5,Condition 9
178,2519,35,NA,none,TRUE,Graduated College,female,English,The Solar System includes the planet Earth.,TRUE,3.30256666666667,main_trials,20,filler,none,NA
178,5000,35,NA,none,TRUE,Graduated College,female,English,An earthquake is the result of the sudden movement of the earth’s tectonic plates.,TRUE,3.30256666666667,main_trials,21,filler,none,NA
178,2016,35,NA,none,TRUE,Graduated College,female,English,Canada is a democracy.,TRUE,3.30256666666667,main_trials,22,special,2,NA
178,5551,35,NA,none,TRUE,Graduated College,female,English,Dinosaurs became extinct millions of years ago.,TRUE,3.30256666666667,main_trials,23,filler,none,NA
178,2319,35,NA,none,FALSE,Graduated College,female,English,Germany has volcanoes.,FALSE,3.30256666666667,main_trials,24,special,5,NA
177,2788,23,NA,none,FALSE,Graduated College,female,english,William Shakespeare was a famous Italian painter in Rome.,FALSE,4.08375,main_trials,1,filler,none,NA
177,4584,23,NA,none,TRUE,Graduated College,female,english,An earthquake is the result of the sudden movement of the earth’s tectonic plates.,TRUE,4.08375,main_trials,2,filler,none,NA
177,6042,23,NA,10,FALSE,Graduated College,female,english,"Angela Merkel, she was not invited by the Pope’s wife for dinner.",FALSE,4.08375,main_trials,3,main,3,Condition 10
177,4415,23,NA,none,TRUE,Graduated College,female,english,Currywurst is a popular fast food in Germany.,TRUE,4.08375,main_trials,4,filler,none,NA
177,4471,23,NA,none,FALSE,Graduated College,female,english,There is always a lot of snow during summer in Sydney.,FALSE,4.08375,main_trials,5,filler,none,NA
177,4851,23,NA,none,FALSE,Graduated College,female,english,Planet Earth is the sixth planet from the Sun.,TRUE,4.08375,main_trials,6,filler,none,NA
177,3341,23,NA,0,FALSE,Graduated College,female,english,The Belgian rainforest provides a habitat for many species.,TRUE,4.08375,main_trials,7,main,4,Condition 0
177,2163,23,NA,none,TRUE,Graduated College,female,english,Paris is a popular city for many tourists.,TRUE,4.08375,main_trials,8,filler,none,NA
177,5329,23,NA,9,FALSE,Graduated College,female,english,"The Emperor of Canada, he does not reside in Dresden for the summer.",FALSE,4.08375,main_trials,9,main,2,Condition 9
177,4488,23,NA,none,TRUE,Graduated College,female,english,Antarctica is a continent covered almost completely by ice.,TRUE,4.08375,main_trials,10,filler,none,NA
177,1714,23,NA,none,TRUE,Graduated College,female,english,The Pope is currently not married.,TRUE,4.08375,main_trials,11,special,3,NA
177,2372,23,NA,none,TRUE,Graduated College,female,english,The capital city of Russia is Moscow.,TRUE,4.08375,main_trials,12,filler,none,NA
177,2917,23,NA,6,FALSE,Graduated College,female,english,The King of France isn’t bald.,TRUE,4.08375,main_trials,13,main,1,Condition 6
177,3822,23,NA,none,FALSE,Graduated College,female,english,Vatican City is the world's largest country by land area.,FALSE,4.08375,main_trials,14,filler,none,NA
177,6447,23,NA,none,TRUE,Graduated College,female,english,The European Union (EU) is a political and economic union of 28 member states that are located primarily in Europe.,TRUE,4.08375,main_trials,15,filler,none,NA
177,2083,23,NA,none,FALSE,Graduated College,female,english,Belgium has rainforests.,FALSE,4.08375,main_trials,16,special,4,NA
177,5096,23,NA,none,TRUE,Graduated College,female,english,"Egypt is famous for the pyramids, the pharaohs and the Nile River.",TRUE,4.08375,main_trials,17,filler,none,NA
177,3117,23,NA,none,TRUE,Graduated College,female,english,Canada is a democracy.,FALSE,4.08375,main_trials,18,special,2,NA
177,4373,23,NA,1,FALSE,Graduated College,female,english,"There are volcanoes in Germany, and they dominate the landscape.",FALSE,4.08375,main_trials,19,main,5,Condition 1
177,3254,23,NA,none,TRUE,Graduated College,female,english,Harry Potter is a series of fantasy novels written by J. K. Rowling.,TRUE,4.08375,main_trials,20,filler,none,NA
177,1650,23,NA,none,TRUE,Graduated College,female,english,Monkeys like to eat bananas.,TRUE,4.08375,main_trials,21,filler,none,NA
177,1959,23,NA,none,FALSE,Graduated College,female,english,France has a king.,FALSE,4.08375,main_trials,22,special,1,NA
177,4947,23,NA,none,TRUE,Graduated College,female,english,"Birds are a group of vertebrates, characterized by feathers and wings.",TRUE,4.08375,main_trials,23,filler,none,NA
177,1778,23,NA,none,FALSE,Graduated College,female,english,Germany has volcanoes.,FALSE,4.08375,main_trials,24,special,5,NA
176,6828,29,NA,none,TRUE,Graduated High School,male,English,"Michael Jackson was one of the most popular singers, songwriters, and dancers, known also as the ‘King of Pop’.",TRUE,4.68596666666667,main_trials,1,filler,none,NA
176,5413,29,NA,none,TRUE,Graduated High School,male,English,The brain is made up of very special cells called neurons.,TRUE,4.68596666666667,main_trials,2,filler,none,NA
176,10647,29,NA,9,FALSE,Graduated High School,male,English,"The Pope’s wife, she did not invite Angela Merkel for dinner.",FALSE,4.68596666666667,main_trials,3,main,3,Condition 9
176,10031,29,NA,none,TRUE,Graduated High School,male,English,In the German language every noun has a gender.,FALSE,4.68596666666667,main_trials,4,filler,none,NA
176,15350,29,NA,none,TRUE,Graduated High School,male,English,The European Union (EU) is a political and economic union of 28 member states that are located primarily in Europe.,TRUE,4.68596666666667,main_trials,5,filler,none,NA
176,5273,29,NA,none,TRUE,Graduated High School,male,English,The Moon is an astronomical body that orbits planet Earth.,TRUE,4.68596666666667,main_trials,6,filler,none,NA
176,5120,29,NA,1,FALSE,Graduated High School,male,English,"France has a king, and he is bald.",FALSE,4.68596666666667,main_trials,7,main,1,Condition 1
176,10345,29,NA,none,FALSE,Graduated High School,male,English,The Eiffel Tower is one of the most popular and frequently visited tourist attractions in Italy.,FALSE,4.68596666666667,main_trials,8,filler,none,NA
176,12713,29,NA,10,FALSE,Graduated High School,male,English,"Dresden, it is not the home of the Emperor of Canada for the summer.",FALSE,4.68596666666667,main_trials,9,main,2,Condition 10
176,5082,29,NA,none,FALSE,Graduated High School,male,English,Justin Bieber has won 3 gold olympic medals.,FALSE,4.68596666666667,main_trials,10,filler,none,NA
176,4930,29,NA,none,TRUE,Graduated High School,male,English,The Pope is currently not married.,TRUE,4.68596666666667,main_trials,11,special,3,NA
176,4663,29,NA,none,TRUE,Graduated High School,male,English,The Solar System includes the planet Earth.,TRUE,4.68596666666667,main_trials,12,filler,none,NA
176,12121,29,NA,6,FALSE,Graduated High School,male,English,The Belgian rainforest doesn’t provide a habitat for many species.,FALSE,4.68596666666667,main_trials,13,main,4,Condition 6
176,4175,29,NA,none,TRUE,Graduated High School,male,English,Three is a prime number.,TRUE,4.68596666666667,main_trials,14,filler,none,NA
176,6184,29,NA,none,TRUE,Graduated High School,male,English,Water is of major importance to all living organisms.,TRUE,4.68596666666667,main_trials,15,filler,none,NA
176,8355,29,NA,none,FALSE,Graduated High School,male,English,France has a king.,TRUE,4.68596666666667,main_trials,16,special,1,NA
176,16976,29,NA,none,TRUE,Graduated High School,male,English,The Pacific Ocean is a large ocean between Japan and the USA.,FALSE,4.68596666666667,main_trials,17,filler,none,NA
176,6835,29,NA,none,TRUE,Graduated High School,male,English,Canada is a democracy.,TRUE,4.68596666666667,main_trials,18,special,2,NA
176,10416,29,NA,0,FALSE,Graduated High School,male,English,The volcanoes of Germany dominate the landscape.,FALSE,4.68596666666667,main_trials,19,main,5,Condition 0
176,8397,29,NA,none,TRUE,Graduated High School,male,English,Antarctica is the biggest continent on Earth.,FALSE,4.68596666666667,main_trials,20,filler,none,NA
176,4761,29,NA,none,TRUE,Graduated High School,male,English,The Statue of Liberty is a colossal sculpture on Liberty Island in New York City in the United States.,TRUE,4.68596666666667,main_trials,21,filler,none,NA
176,6006,29,NA,none,FALSE,Graduated High School,male,English,Belgium has rainforests.,TRUE,4.68596666666667,main_trials,22,special,4,NA
176,7837,29,NA,none,TRUE,Graduated High School,male,English,The heart is an organ in your body that pumps blood to other organs.,TRUE,4.68596666666667,main_trials,23,filler,none,NA
176,3718,29,NA,none,FALSE,Graduated High School,male,English,Germany has volcanoes.,TRUE,4.68596666666667,main_trials,24,special,5,NA
175,6452,32,NA,none,TRUE,Graduated College,female,English,The Grand Canyon in Arizona (USA) is the largest canyon in the world.,TRUE,3.90543333333333,main_trials,1,filler,none,NA
175,2214,32,NA,none,TRUE,Graduated College,female,English,The capital city of Russia is Moscow.,TRUE,3.90543333333333,main_trials,2,filler,none,NA
175,5459,32,NA,6,FALSE,Graduated College,female,English,The King of France isn’t bald.,FALSE,3.90543333333333,main_trials,3,main,1,Condition 6
175,5017,32,NA,none,TRUE,Graduated College,female,English,Water boils at 100 degree C.,TRUE,3.90543333333333,main_trials,4,filler,none,NA
175,4735,32,NA,none,FALSE,Graduated College,female,English,Africa is the continent with the highest population density.,TRUE,3.90543333333333,main_trials,5,filler,none,NA
175,4007,32,NA,none,TRUE,Graduated College,female,English,One of the longest rivers in Europe is the Rhine.,TRUE,3.90543333333333,main_trials,6,filler,none,NA
175,9349,32,NA,1,FALSE,Graduated College,female,English,"There are volcanoes in Germany, and they dominate the landscape.",FALSE,3.90543333333333,main_trials,7,main,5,Condition 1
175,2443,32,NA,none,TRUE,Graduated College,female,English,Trees absorb carbon dioxide and release oxygen.,TRUE,3.90543333333333,main_trials,8,filler,none,NA
175,5959,32,NA,9,FALSE,Graduated College,female,English,"The Pope’s wife, she did not invite Angela Merkel for dinner.",TRUE,3.90543333333333,main_trials,9,main,3,Condition 9
175,4663,32,NA,none,FALSE,Graduated College,female,English,In the Sahara you can do a variety of winter sports.,FALSE,3.90543333333333,main_trials,10,filler,none,NA
175,3361,32,NA,none,FALSE,Graduated College,female,English,France has a king.,TRUE,3.90543333333333,main_trials,11,special,1,NA
175,3609,32,NA,none,TRUE,Graduated College,female,English,"Michael Jackson was one of the most popular singers, songwriters, and dancers, known also as the ‘King of Pop’.",TRUE,3.90543333333333,main_trials,12,filler,none,NA
175,8258,32,NA,10,FALSE,Graduated College,female,English,"Dresden, it is not the home of the Emperor of Canada for the summer.",FALSE,3.90543333333333,main_trials,13,main,2,Condition 10
175,6875,32,NA,none,FALSE,Graduated College,female,English,Vatican City is the world's largest country by land area.,FALSE,3.90543333333333,main_trials,14,filler,none,NA
175,3960,32,NA,none,FALSE,Graduated College,female,English,Taj Mahal is a mausoleum on the bank of the river in the city of Rome.,TRUE,3.90543333333333,main_trials,15,filler,none,NA
175,2324,32,NA,none,FALSE,Graduated College,female,English,Germany has volcanoes.,FALSE,3.90543333333333,main_trials,16,special,5,NA
175,5416,32,NA,none,TRUE,Graduated College,female,English,Earth is the third planet from the sun.,TRUE,3.90543333333333,main_trials,17,filler,none,NA
175,4273,32,NA,none,TRUE,Graduated College,female,English,The Pope is currently not married.,TRUE,3.90543333333333,main_trials,18,special,3,NA
175,5903,32,NA,0,FALSE,Graduated College,female,English,The Belgian rainforest provides a habitat for many species.,TRUE,3.90543333333333,main_trials,19,main,4,Condition 0
175,4236,32,NA,none,TRUE,Graduated College,female,English,Mount Everest is the highest mountain on Earth.,TRUE,3.90543333333333,main_trials,20,filler,none,NA
175,3256,32,NA,none,TRUE,Graduated College,female,English,Russia is one of the biggest countries in the world.,TRUE,3.90543333333333,main_trials,21,filler,none,NA
175,2884,32,NA,none,TRUE,Graduated College,female,English,Canada is a democracy.,TRUE,3.90543333333333,main_trials,22,special,2,NA
175,8451,32,NA,none,FALSE,Graduated College,female,English,India is the smallest country in Europe.,FALSE,3.90543333333333,main_trials,23,filler,none,NA
175,1886,32,NA,none,FALSE,Graduated College,female,English,Belgium has rainforests.,TRUE,3.90543333333333,main_trials,24,special,4,NA
174,9161,51,NA,none,FALSE,Graduated High School,male,English,Justin Bieber has won 3 gold olympic medals.,FALSE,4.8326,main_trials,1,filler,none,NA
174,7693,51,NA,none,TRUE,Graduated High School,male,English,Charles Darwin was a biologist known for his theory of evolution.,TRUE,4.8326,main_trials,2,filler,none,NA
174,5023,51,NA,6,FALSE,Graduated High School,male,English,The Pope’s wife isn’t a lawyer.,FALSE,4.8326,main_trials,3,main,3,Condition 6
174,6155,51,NA,none,FALSE,Graduated High School,male,English,Switzerland is a member of the European Union.,TRUE,4.8326,main_trials,4,filler,none,NA
174,5392,51,NA,none,TRUE,Graduated High School,male,English,Antarctica is a continent covered almost completely by ice.,TRUE,4.8326,main_trials,5,filler,none,NA
174,6915,51,NA,none,TRUE,Graduated High School,male,English,There are more than 2 countries in the United Nations.,TRUE,4.8326,main_trials,6,filler,none,NA
174,5085,51,NA,0,FALSE,Graduated High School,male,English,The volcanoes of Germany dominate the landscape.,TRUE,4.8326,main_trials,7,main,5,Condition 0
174,9119,51,NA,none,FALSE,Graduated High School,male,English,The Eiffel Tower is one of the most popular and frequently visited tourist attractions in Italy.,TRUE,4.8326,main_trials,8,filler,none,NA
174,13621,51,NA,10,FALSE,Graduated High School,male,English,"Donald Trump, his favorite nature spot is not the Belgian rainforest.",TRUE,4.8326,main_trials,9,main,4,Condition 10
174,4263,51,NA,none,FALSE,Graduated High School,male,English,Albert Einstein was a very famous Chinese scientist.,FALSE,4.8326,main_trials,10,filler,none,NA
174,9227,51,NA,none,TRUE,Graduated High School,male,English,The Pope is currently not married.,TRUE,4.8326,main_trials,11,special,3,NA
174,7764,51,NA,none,TRUE,Graduated High School,male,English,"The simplest, functioning part of an organism is a cell.",FALSE,4.8326,main_trials,12,filler,none,NA
174,11986,51,NA,9,FALSE,Graduated High School,male,English,"The King of France, he did not call Emmanuel Macron last night.",FALSE,4.8326,main_trials,13,main,1,Condition 9
174,4284,51,NA,none,TRUE,Graduated High School,male,English,The Grand Canyon in Arizona (USA) is the largest canyon in the world.,TRUE,4.8326,main_trials,14,filler,none,NA
174,7741,51,NA,none,TRUE,Graduated High School,male,English,Trees absorb carbon dioxide and release oxygen.,TRUE,4.8326,main_trials,15,filler,none,NA
174,3613,51,NA,none,FALSE,Graduated High School,male,English,Germany has volcanoes.,FALSE,4.8326,main_trials,16,special,5,NA
174,5769,51,NA,none,TRUE,Graduated High School,male,English,"English is the main language in Australia, Britain and New Zealand.",TRUE,4.8326,main_trials,17,filler,none,NA
174,3877,51,NA,none,FALSE,Graduated High School,male,English,Belgium has rainforests.,FALSE,4.8326,main_trials,18,special,4,NA
174,8061,51,NA,1,FALSE,Graduated High School,male,English,"Canada has an emperor, and he is fond of sushi.",FALSE,4.8326,main_trials,19,main,2,Condition 1
174,5355,51,NA,none,TRUE,Graduated High School,male,English,The Sun is in the centre of the Solar System.,TRUE,4.8326,main_trials,20,filler,none,NA
174,12039,51,NA,none,TRUE,Graduated High School,male,English,Square root of 16 is 4.,TRUE,4.8326,main_trials,21,filler,none,NA
174,7225,51,NA,none,FALSE,Graduated High School,male,English,France has a king.,FALSE,4.8326,main_trials,22,special,1,NA
174,4458,51,NA,none,FALSE,Graduated High School,male,English,Big Ben is a very large building in the middle of Paris.,FALSE,4.8326,main_trials,23,filler,none,NA
174,5373,51,NA,none,TRUE,Graduated High School,male,English,Canada is a democracy.,FALSE,4.8326,main_trials,24,special,2,NA
173,3926,20,NA,none,TRUE,Graduated High School,female,English,The brain is made up of very special cells called neurons.,TRUE,3.49776666666667,main_trials,1,filler,none,NA
173,2701,20,NA,none,FALSE,Graduated High School,female,English,The University of Oxford is a business that sells mobile phones.,FALSE,3.49776666666667,main_trials,2,filler,none,NA
173,3157,20,NA,1,FALSE,Graduated High School,female,English,"France has a king, and he is bald.",FALSE,3.49776666666667,main_trials,3,main,1,Condition 1
173,5544,20,NA,none,TRUE,Graduated High School,female,English,Test of English as a Foreign Language (TOEFL) is a standardized test to measure the English language ability of non-native speakers.,TRUE,3.49776666666667,main_trials,4,filler,none,NA
173,2442,20,NA,none,TRUE,Graduated High School,female,English,Email is a method of exchanging messages.,TRUE,3.49776666666667,main_trials,5,filler,none,NA
173,3235,20,NA,none,TRUE,Graduated High School,female,English,The European Union (EU) is a political and economic union of 28 member states that are located primarily in Europe.,TRUE,3.49776666666667,main_trials,6,filler,none,NA
173,5458,20,NA,9,FALSE,Graduated High School,female,English,"The Emperor of Canada, he does not reside in Dresden for the summer.",FALSE,3.49776666666667,main_trials,7,main,2,Condition 9
173,7398,20,NA,none,TRUE,Graduated High School,female,English,The Statue of Liberty is a colossal sculpture on Liberty Island in New York City in the United States.,TRUE,3.49776666666667,main_trials,8,filler,none,NA
173,6533,20,NA,10,FALSE,Graduated High School,female,English,"Leipzig, it is not threatened by the volcanoes of Germany.",FALSE,3.49776666666667,main_trials,9,main,5,Condition 10
173,3031,20,NA,none,TRUE,Graduated High School,female,English,The brain needs a constant supply of oxygen to perform basic functions.,TRUE,3.49776666666667,main_trials,10,filler,none,NA
173,8576,20,NA,none,FALSE,Graduated High School,female,English,France has a king.,FALSE,3.49776666666667,main_trials,11,special,1,NA
173,4852,20,NA,none,TRUE,Graduated High School,female,English,"Brazil, Canada and Russia are all bigger countries than Switzerland.",TRUE,3.49776666666667,main_trials,12,filler,none,NA
173,6165,20,NA,6,FALSE,Graduated High School,female,English,The Belgian rainforest doesn’t provide a habitat for many species.,FALSE,3.49776666666667,main_trials,13,main,4,Condition 6
173,1971,20,NA,none,FALSE,Graduated High School,female,English,Justin Bieber has won 3 gold olympic medals.,FALSE,3.49776666666667,main_trials,14,filler,none,NA
173,5694,20,NA,none,TRUE,Graduated High School,female,English,The Great Wall is one of the seven wonders of the world.,TRUE,3.49776666666667,main_trials,15,filler,none,NA
173,1752,20,NA,none,TRUE,Graduated High School,female,English,Canada is a democracy.,TRUE,3.49776666666667,main_trials,16,special,2,NA
173,2246,20,NA,none,TRUE,Graduated High School,female,English,Mount Everest is the highest mountain on Earth.,TRUE,3.49776666666667,main_trials,17,filler,none,NA
173,1516,20,NA,none,FALSE,Graduated High School,female,English,Germany has volcanoes.,FALSE,3.49776666666667,main_trials,18,special,5,NA
173,1357,20,NA,0,FALSE,Graduated High School,female,English,The Pope’s wife is a lawyer.,FALSE,3.49776666666667,main_trials,19,main,3,Condition 0
173,3895,20,NA,none,TRUE,Graduated High School,female,English,There were two world wars in the 20th Century.,TRUE,3.49776666666667,main_trials,20,filler,none,NA
173,5812,20,NA,none,TRUE,Graduated High School,female,English,"Egypt is famous for the pyramids, the pharaohs and the Nile River.",TRUE,3.49776666666667,main_trials,21,filler,none,NA
173,7352,20,NA,none,FALSE,Graduated High School,female,English,Belgium has rainforests.,FALSE,3.49776666666667,main_trials,22,special,4,NA
173,5293,20,NA,none,TRUE,Graduated High School,female,English,The town of Pisa in Italy is famous for its Leaning Tower of Pisa.,TRUE,3.49776666666667,main_trials,23,filler,none,NA
173,8239,20,NA,none,TRUE,Graduated High School,female,English,The Pope is currently not married.,TRUE,3.49776666666667,main_trials,24,special,3,NA
172,2121,19,NA,none,TRUE,Graduated High School,male,English,Square root of 16 is 4.,TRUE,4.35336666666667,main_trials,1,filler,none,NA
172,1779,19,NA,none,TRUE,Graduated High School,male,English,Water boils at 100 degree C.,TRUE,4.35336666666667,main_trials,2,filler,none,NA
172,2478,19,NA,1,FALSE,Graduated High School,male,English,"There are volcanoes in Germany, and they dominate the landscape.",FALSE,4.35336666666667,main_trials,3,main,5,Condition 1
172,11405,19,NA,none,TRUE,Graduated High School,male,English,"The Bermuda Triangle, is a region in the Atlantic Ocean, where a number of aircraft and ships are said to have disappeared under mysterious circumstances.",TRUE,4.35336666666667,main_trials,4,filler,none,NA
172,1684,19,NA,none,TRUE,Graduated High School,male,English,Earth is the third planet from the sun.,TRUE,4.35336666666667,main_trials,5,filler,none,NA
172,5308,19,NA,none,TRUE,Graduated High School,male,English,The Republic of South Africa is located in the continent of Africa.,TRUE,4.35336666666667,main_trials,6,filler,none,NA
172,3093,19,NA,9,FALSE,Graduated High School,male,English,"The Belgian rainforest, it is not the favorite nature spot of Donald Trump.",FALSE,4.35336666666667,main_trials,7,main,4,Condition 9
172,4120,19,NA,none,FALSE,Graduated High School,male,English,The University of Oxford is a business that sells mobile phones.,FALSE,4.35336666666667,main_trials,8,filler,none,NA
172,5516,19,NA,6,FALSE,Graduated High School,male,English,The King of France isn’t bald.,FALSE,4.35336666666667,main_trials,9,main,1,Condition 6
172,1911,19,NA,none,TRUE,Graduated High School,male,English,Currywurst is a popular fast food in Germany.,FALSE,4.35336666666667,main_trials,10,filler,none,NA
172,1888,19,NA,none,FALSE,Graduated High School,male,English,Germany has volcanoes.,TRUE,4.35336666666667,main_trials,11,special,5,NA
172,4455,19,NA,none,TRUE,Graduated High School,male,English,The Brandenburg Gate is a monument in Berlin.,TRUE,4.35336666666667,main_trials,12,filler,none,NA
172,2972,19,NA,0,FALSE,Graduated High School,male,English,The Emperor of Canada is fond of sushi.,FALSE,4.35336666666667,main_trials,13,main,2,Condition 0
172,10958,19,NA,none,FALSE,Graduated High School,male,English,People love the polar bears in Australia.,FALSE,4.35336666666667,main_trials,14,filler,none,NA
172,2321,19,NA,none,TRUE,Graduated High School,male,English,"National Geographic is a channel broadcasting documentaries about science, nature, and history.",TRUE,4.35336666666667,main_trials,15,filler,none,NA
172,1139,19,NA,none,FALSE,Graduated High School,male,English,Belgium has rainforests.,TRUE,4.35336666666667,main_trials,16,special,4,NA
172,4524,19,NA,none,TRUE,Graduated High School,male,English,In the German language every noun has a gender.,TRUE,4.35336666666667,main_trials,17,filler,none,NA
172,1698,19,NA,none,FALSE,Graduated High School,male,English,France has a king.,TRUE,4.35336666666667,main_trials,18,special,1,NA
172,6095,19,NA,10,FALSE,Graduated High School,male,English,"Angela Merkel, she was not invited by the Pope’s wife for dinner.",FALSE,4.35336666666667,main_trials,19,main,3,Condition 10
172,26799,19,NA,none,TRUE,Graduated High School,male,English,An earthquake is the result of the sudden movement of the earth’s tectonic plates.,TRUE,4.35336666666667,main_trials,20,filler,none,NA
172,1369,19,NA,none,TRUE,Graduated High School,male,English,The Grand Canyon in Arizona (USA) is the largest canyon in the world.,TRUE,4.35336666666667,main_trials,21,filler,none,NA
172,1273,19,NA,none,TRUE,Graduated High School,male,English,Canada is a democracy.,TRUE,4.35336666666667,main_trials,22,special,2,NA
172,4209,19,NA,none,TRUE,Graduated High School,male,English,Water is of major importance to all living organisms.,TRUE,4.35336666666667,main_trials,23,filler,none,NA
172,22155,19,NA,none,TRUE,Graduated High School,male,English,The Pope is currently not married.,FALSE,4.35336666666667,main_trials,24,special,3,NA
171,4047,41,NA,none,FALSE,Graduated High School,male,English,The Leaning Tower of Pisa is one of Germany’s major tourist attractions.,FALSE,3.46208333333333,main_trials,1,filler,none,NA
171,4206,41,NA,none,FALSE,Graduated High School,male,English,Vatican City is the world's largest country by land area.,FALSE,3.46208333333333,main_trials,2,filler,none,NA
171,5366,41,NA,1,FALSE,Graduated High School,male,English,"There is a rainforest in Belgium, and it provides a habitat for many species.",FALSE,3.46208333333333,main_trials,3,main,4,Condition 1
171,6405,41,NA,none,TRUE,Graduated High School,male,English,Three is a prime number.,TRUE,3.46208333333333,main_trials,4,filler,none,NA
171,5233,41,NA,none,TRUE,Graduated High School,male,English,Valentine's Day is celebrated in many ways worldwide.,TRUE,3.46208333333333,main_trials,5,filler,none,NA
171,5272,41,NA,none,FALSE,Graduated High School,male,English,Taj Mahal is a mausoleum on the bank of the river in the city of Rome.,FALSE,3.46208333333333,main_trials,6,filler,none,NA
171,7858,41,NA,6,FALSE,Graduated High School,male,English,The Emperor of Canada isn’t fond of sushi.,FALSE,3.46208333333333,main_trials,7,main,2,Condition 6
171,6735,41,NA,none,TRUE,Graduated High School,male,English,"National Geographic is a channel broadcasting documentaries about science, nature, and history.",TRUE,3.46208333333333,main_trials,8,filler,none,NA
171,4031,41,NA,0,FALSE,Graduated High School,male,English,The king of France is bald.,FALSE,3.46208333333333,main_trials,9,main,1,Condition 0
171,4993,41,NA,none,TRUE,Graduated High School,male,English,Monkeys like to eat bananas.,FALSE,3.46208333333333,main_trials,10,filler,none,NA
171,2206,41,NA,none,FALSE,Graduated High School,male,English,Belgium has rainforests.,FALSE,3.46208333333333,main_trials,11,special,4,NA
171,3008,41,NA,none,TRUE,Graduated High School,male,English,Venice is a city in Italy.,TRUE,3.46208333333333,main_trials,12,filler,none,NA
171,16791,41,NA,10,FALSE,Graduated High School,male,English,"Angela Merkel, she was not invited by the Pope’s wife for dinner.",TRUE,3.46208333333333,main_trials,13,main,3,Condition 10
171,4258,41,NA,none,FALSE,Graduated High School,male,English,India is the smallest country in Europe.,FALSE,3.46208333333333,main_trials,14,filler,none,NA
171,6336,41,NA,none,TRUE,Graduated High School,male,English,Trees absorb carbon dioxide and release oxygen.,TRUE,3.46208333333333,main_trials,15,filler,none,NA
171,3469,41,NA,none,TRUE,Graduated High School,male,English,Canada is a democracy.,TRUE,3.46208333333333,main_trials,16,special,2,NA
171,11872,41,NA,none,TRUE,Graduated High School,male,English,The Great Pyramid of Giza is one of the Seven Wonders of the Ancient World and the only one of these ancient world wonders which still exists.,TRUE,3.46208333333333,main_trials,17,filler,none,NA
171,2285,41,NA,none,FALSE,Graduated High School,male,English,France has a king.,FALSE,3.46208333333333,main_trials,18,special,1,NA
171,10046,41,NA,9,FALSE,Graduated High School,male,English,"The volcanoes of Germany, they do not threaten Leipzig.",FALSE,3.46208333333333,main_trials,19,main,5,Condition 9
171,2932,41,NA,none,FALSE,Graduated High School,male,English,Romeo and Juliet is a tragedy written by Leo Tolstoy.,FALSE,3.46208333333333,main_trials,20,filler,none,NA
171,4986,41,NA,none,TRUE,Graduated High School,male,English,The United Nations (UN) is an intergovernmental organization tasked to promote international cooperation and to create and maintain international order.,TRUE,3.46208333333333,main_trials,21,filler,none,NA
171,2589,41,NA,none,TRUE,Graduated High School,male,English,The Pope is currently not married.,TRUE,3.46208333333333,main_trials,22,special,3,NA
171,2868,41,NA,none,TRUE,Graduated High School,male,English,The capital city of Japan is Tokyo.,TRUE,3.46208333333333,main_trials,23,filler,none,NA
171,1768,41,NA,none,FALSE,Graduated High School,male,English,Germany has volcanoes.,FALSE,3.46208333333333,main_trials,24,special,5,NA
170,35502,42,NA,none,TRUE,Graduated High School,male,English,Dinosaurs became extinct millions of years ago.,TRUE,4.0559,main_trials,1,filler,none,NA
170,3458,42,NA,none,TRUE,Graduated High School,male,English,The Brandenburg Gate is a monument in Berlin.,TRUE,4.0559,main_trials,2,filler,none,NA
170,3831,42,NA,9,FALSE,Graduated High School,male,English,"The Pope’s wife, she did not invite Angela Merkel for dinner.",FALSE,4.0559,main_trials,3,main,3,Condition 9
170,10202,42,NA,none,TRUE,Graduated High School,male,English,"The simplest, functioning part of an organism is a cell.",TRUE,4.0559,main_trials,4,filler,none,NA
170,2041,42,NA,none,TRUE,Graduated High School,male,English,Canada is a country located in North America.,TRUE,4.0559,main_trials,5,filler,none,NA
170,1687,42,NA,none,FALSE,Graduated High School,male,English,London is the capital of Asia.,FALSE,4.0559,main_trials,6,filler,none,NA
170,5002,42,NA,6,FALSE,Graduated High School,male,English,The volcanoes of Germany do not dominate the landscape.,TRUE,4.0559,main_trials,7,main,5,Condition 6
170,3266,42,NA,none,FALSE,Graduated High School,male,English,The Eiffel Tower is one of the most popular and frequently visited tourist attractions in Italy.,FALSE,4.0559,main_trials,8,filler,none,NA
170,2349,42,NA,1,FALSE,Graduated High School,male,English,"Canada has an emperor, and he is fond of sushi.",FALSE,4.0559,main_trials,9,main,2,Condition 1
170,3185,42,NA,none,TRUE,Graduated High School,male,English,Email is a method of exchanging messages.,TRUE,4.0559,main_trials,10,filler,none,NA
170,2800,42,NA,none,TRUE,Graduated High School,male,English,The Pope is currently not married.,TRUE,4.0559,main_trials,11,special,3,NA
170,8038,42,NA,none,TRUE,Graduated High School,male,English,"Brazil, Canada and Russia are all bigger countries than Switzerland.",TRUE,4.0559,main_trials,12,filler,none,NA
